gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000022912	2393	2730	4161	3323	1337	1224	1606	1915	Pros1	16	62674670	62749709	+	4088	protein_coding	protein S (alpha) [Source:MGI Symbol;Acc:MGI:1095733]	-
ENSMUSG00000024639	2168	2303	2559	2134	2208	2161	2429	2721	Gnaq	19	16110195	16364827	+	6185	protein_coding	guanine nucleotide binding protein, alpha q polypeptide [Source:MGI Symbol;Acc:MGI:95776]	-
ENSMUSG00000074698	2022	2341	2237	1657	2860	2674	2490	2391	Csnk2a1	2	152068759	152123772	+	7089	protein_coding	casein kinase 2, alpha 1 polypeptide [Source:MGI Symbol;Acc:MGI:88543]	-
ENSMUSG00000028559	2325	2579	2573	2047	2080	2187	2337	2542	Osbpl9	4	108918342	109059469	-	7006	protein_coding	oxysterol binding protein-like 9 [Source:MGI Symbol;Acc:MGI:1923784]	-
ENSMUSG00000039275	2003	2500	2166	1915	2456	2486	2483	2648	Foxk2	11	121150816	121200722	+	5258	protein_coding	forkhead box K2 [Source:MGI Symbol;Acc:MGI:1916087]	Fork_head
ENSMUSG00000020680	1417	1537	1518	1139	3652	3562	2918	2906	Taf15	11	83363912	83397569	+	2919	protein_coding	TATA-box binding protein associated factor 15 [Source:MGI Symbol;Acc:MGI:1917689]	-
ENSMUSG00000024725	2320	2781	2411	2100	2174	2417	2124	2319	Ostf1	19	18493501	18609187	-	5110	protein_coding	osteoclast stimulating factor 1 [Source:MGI Symbol;Acc:MGI:700012]	-
ENSMUSG00000026112	2443	2631	2976	2330	2005	1898	2157	2195	Coa5	1	37456165	37469184	-	5220	protein_coding	cytochrome C oxidase assembly factor 5 [Source:MGI Symbol;Acc:MGI:1923428]	-
ENSMUSG00000000168	2203	2383	2394	2001	2474	2372	2490	2317	Dlat	9	50545933	50571080	-	4886	protein_coding	dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex) [Source:MGI Symbol;Acc:MGI:2385311]	-
ENSMUSG00000039536	2072	2448	2438	2139	2213	2194	2491	2623	Stau1	2	166789469	166838219	-	6065	protein_coding	staufen double-stranded RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1338864]	-
ENSMUSG00000068749	1350	1505	1506	1309	3576	3299	3144	2914	Psma5	3	108164242	108187290	+	1321	protein_coding	proteasome subunit alpha 5 [Source:MGI Symbol;Acc:MGI:1347009]	-
ENSMUSG00000001380	1930	2160	2015	1819	2467	2581	2938	2690	Hars	18	36899581	36916258	-	2447	protein_coding	histidyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:108087]	-
ENSMUSG00000035621	2906	3408	2632	2527	1858	1787	1634	1814	Midn	10	79984106	79994202	+	4307	protein_coding	midnolin [Source:MGI Symbol;Acc:MGI:1890222]	-
ENSMUSG00000024976	2006	2486	2382	1966	2354	2161	2535	2648	Shoc2	19	53932737	54021564	+	5579	protein_coding	Shoc2, leucine rich repeat scaffold protein [Source:MGI Symbol;Acc:MGI:1927197]	-
ENSMUSG00000028494	2537	3035	3799	3447	1419	1419	1493	1373	Plin2	4	86566623	86588297	-	3512	protein_coding	perilipin 2 [Source:MGI Symbol;Acc:MGI:87920]	-
ENSMUSG00000020321	1703	1905	1954	1632	2651	2681	3004	2975	Mdh1	11	21506692	21522367	-	2662	protein_coding	malate dehydrogenase 1, NAD (soluble) [Source:MGI Symbol;Acc:MGI:97051]	-
ENSMUSG00000025745	2214	2597	2836	2265	2003	2018	2205	2366	Hadha	5	30323302	30360160	-	8730	protein_coding	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha [Source:MGI Symbol;Acc:MGI:2135593]	-
ENSMUSG00000024487	1962	2419	2103	1650	2417	2457	2671	2825	Yipf5	18	40336949	40352482	-	3842	protein_coding	Yip1 domain family, member 5 [Source:MGI Symbol;Acc:MGI:1914430]	-
ENSMUSG00000026872	1949	2054	1884	1624	2659	2579	2753	2994	Zeb2	2	44873644	45007407	-	20203	protein_coding	zinc finger E-box binding homeobox 2 [Source:MGI Symbol;Acc:MGI:1344407]	zf-C2H2
ENSMUSG00000062867	1674	1804	1691	1504	2771	3123	2934	2995	Impdh2	9	108437485	108442783	+	3077	protein_coding	inosine monophosphate dehydrogenase 2 [Source:MGI Symbol;Acc:MGI:109367]	-
ENSMUSG00000020362	1682	1795	1608	1361	2925	2987	2808	3292	Cnot6	11	49562330	49603550	-	6610	protein_coding	CCR4-NOT transcription complex, subunit 6 [Source:MGI Symbol;Acc:MGI:2144529]	-
ENSMUSG00000055447	1693	1834	1723	1456	2787	2975	2800	3144	Cd47	16	49620896	49735373	+	6276	protein_coding	CD47 antigen (Rh-related antigen, integrin-associated signal transducer) [Source:MGI Symbol;Acc:MGI:96617]	-
ENSMUSG00000031902	1930	2256	1915	1603	2404	2614	2576	3110	Nfatc3	8	106785472	106857169	+	11726	protein_coding	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3 [Source:MGI Symbol;Acc:MGI:103296]	RHD
ENSMUSG00000047250	3377	3746	3427	2983	1073	1086	1304	1408	Ptgs1	2	36120438	36142284	+	3884	protein_coding	prostaglandin-endoperoxide synthase 1 [Source:MGI Symbol;Acc:MGI:97797]	-
ENSMUSG00000035199	2467	2700	2569	2293	1861	1769	2302	2435	Arl6ip5	6	97187650	97210276	+	1442	protein_coding	ADP-ribosylation factor-like 6 interacting protein 5 [Source:MGI Symbol;Acc:MGI:1929501]	-
ENSMUSG00000005442	2468	2798	2416	2218	2118	2220	2059	2094	Cic	7	24967129	24993584	+	10294	protein_coding	capicua transcriptional repressor [Source:MGI Symbol;Acc:MGI:1918972]	HMG
ENSMUSG00000002129	2042	2326	1876	1786	2729	2563	2552	2496	Sf3a1	11	4110350	4132541	+	6147	protein_coding	splicing factor 3a, subunit 1 [Source:MGI Symbol;Acc:MGI:1914715]	-
ENSMUSG00000032374	3572	4013	4440	3598	651	655	673	760	Plod2	9	92424276	92490481	+	5392	protein_coding	procollagen lysine, 2-oxoglutarate 5-dioxygenase 2 [Source:MGI Symbol;Acc:MGI:1347007]	-
ENSMUSG00000062929	3535	4102	3580	3055	1036	1040	920	1091	Cfl2	12	54905594	54909662	-	3266	protein_coding	cofilin 2, muscle [Source:MGI Symbol;Acc:MGI:101763]	-
ENSMUSG00000020238	2490	2975	2367	2069	1919	2226	2101	2209	Ncln	10	81322083	81332226	-	3465	protein_coding	nicalin [Source:MGI Symbol;Acc:MGI:1926081]	-
ENSMUSG00000024908	1995	2238	2000	1783	2439	2491	2591	2808	Ppp6r3	19	3504928	3625749	-	9378	protein_coding	protein phosphatase 6, regulatory subunit 3 [Source:MGI Symbol;Acc:MGI:1921807]	-
ENSMUSG00000027868	2494	2811	2115	1862	2618	2524	1925	1994	Tbx15	3	99147697	99261575	+	3747	protein_coding	T-box 15 [Source:MGI Symbol;Acc:MGI:1277234]	T-box
ENSMUSG00000020705	1952	2149	2037	1698	2566	2603	2718	2618	Ddx42	11	106107752	106139965	+	4228	protein_coding	DEAD box helicase 42 [Source:MGI Symbol;Acc:MGI:1919297]	-
ENSMUSG00000031309	1815	2006	1717	1272	2418	2502	3010	3598	Rps6ka3	X	157993303	158151240	+	8322	protein_coding	ribosomal protein S6 kinase polypeptide 3 [Source:MGI Symbol;Acc:MGI:104557]	-
ENSMUSG00000022265	1539	1804	1583	1236	2846	2948	3108	3272	Ank	15	27466763	27594995	+	3610	protein_coding	progressive ankylosis [Source:MGI Symbol;Acc:MGI:3045421]	-
ENSMUSG00000029048	2098	2417	2390	1782	2234	2381	2485	2541	Rer1	4	155158567	155170839	-	1814	protein_coding	retention in endoplasmic reticulum sorting receptor 1 [Source:MGI Symbol;Acc:MGI:1915080]	-
ENSMUSG00000024789	2062	2286	2204	1889	2474	2302	2382	2729	Jak2	19	29229228	29290480	+	5030	protein_coding	Janus kinase 2 [Source:MGI Symbol;Acc:MGI:96629]	-
ENSMUSG00000028343	2278	2530	2338	1907	2233	2293	2239	2498	Erp44	4	48193323	48279558	-	3418	protein_coding	endoplasmic reticulum protein 44 [Source:MGI Symbol;Acc:MGI:1923549]	-
ENSMUSG00000022016	1851	2069	2259	1876	2283	2227	2706	3044	Akap11	14	78729686	78774248	-	11015	protein_coding	A kinase (PRKA) anchor protein 11 [Source:MGI Symbol;Acc:MGI:2684060]	-
ENSMUSG00000036273	2561	2843	2646	2174	1836	1786	2142	2312	Lrrk2	15	91557378	91700323	+	11834	protein_coding	leucine-rich repeat kinase 2 [Source:MGI Symbol;Acc:MGI:1913975]	-
ENSMUSG00000041815	1653	2049	1881	1600	2822	2872	2636	2771	Poldip3	15	83010177	83033585	-	5681	protein_coding	polymerase (DNA-directed), delta interacting protein 3 [Source:MGI Symbol;Acc:MGI:1921076]	-
ENSMUSG00000025862	1750	1935	2006	1654	2616	2430	2712	3175	Stag2	X	41238194	41366062	+	8273	protein_coding	stromal antigen 2 [Source:MGI Symbol;Acc:MGI:1098583]	-
ENSMUSG00000030059	2227	2540	2394	2065	2014	1873	2450	2715	Tmf1	6	97129958	97156083	-	5732	protein_coding	TATA element modulatory factor 1 [Source:MGI Symbol;Acc:MGI:2684999]	-
ENSMUSG00000022799	2236	2511	2358	2028	2011	2005	2444	2677	Arhgap31	16	38418702	38533636	-	11141	protein_coding	Rho GTPase activating protein 31 [Source:MGI Symbol;Acc:MGI:1333857]	-
ENSMUSG00000021488	2179	2547	2212	1816	2487	2478	2188	2358	Nsd1	13	55357595	55466138	+	17483	protein_coding	nuclear receptor-binding SET-domain protein 1 [Source:MGI Symbol;Acc:MGI:1276545]	-
ENSMUSG00000029131	2125	2332	2733	2228	2088	2011	2274	2462	Dnajb6	5	29940686	30023132	+	6062	protein_coding	DnaJ heat shock protein family (Hsp40) member B6 [Source:MGI Symbol;Acc:MGI:1344381]	-
ENSMUSG00000021816	1815	1974	1919	1618	2925	2789	2427	2754	Ppp3cb	14	20549432	20596641	-	8809	protein_coding	protein phosphatase 3, catalytic subunit, beta isoform [Source:MGI Symbol;Acc:MGI:107163]	-
ENSMUSG00000022390	1758	2002	2042	1783	2579	2736	2657	2657	Zc3h7b	15	81629258	81680461	+	10045	protein_coding	zinc finger CCCH type containing 7B [Source:MGI Symbol;Acc:MGI:1328310]	-
ENSMUSG00000056999	1784	2038	1746	1338	2912	3028	2545	2822	Ide	19	37246142	37340010	-	7603	protein_coding	insulin degrading enzyme [Source:MGI Symbol;Acc:MGI:96412]	-
ENSMUSG00000054469	2224	2549	2301	2044	2291	2191	2237	2369	Lclat1	17	73414980	73550363	+	4894	protein_coding	lysocardiolipin acyltransferase 1 [Source:MGI Symbol;Acc:MGI:2684937]	-
ENSMUSG00000081534	1715	1945	1543	1433	3299	3722	2291	2255	Slc48a1	15	97676401	97690573	+	2751	protein_coding	solute carrier family 48 (heme transporter), member 1 [Source:MGI Symbol;Acc:MGI:1914989]	-
ENSMUSG00000030530	2876	3446	2454	2348	1760	1813	1764	1732	Furin	7	80038333	80055184	-	9178	protein_coding	furin (paired basic amino acid cleaving enzyme) [Source:MGI Symbol;Acc:MGI:97513]	-
ENSMUSG00000021737	1998	2238	2213	1818	2643	2572	2338	2373	Psmd6	14	8348779	8357589	+	2800	protein_coding	proteasome (prosome, macropain) 26S subunit, non-ATPase, 6 [Source:MGI Symbol;Acc:MGI:1913663]	-
ENSMUSG00000024097	1992	2129	1593	1316	2869	2975	2543	2766	Srsf7	17	80507509	80514736	-	3550	protein_coding	serine and arginine-rich splicing factor 7 [Source:MGI Symbol;Acc:MGI:1926232]	-
ENSMUSG00000024498	1763	1942	1763	1450	2746	2743	2739	3033	Tcerg1	18	42644552	42708858	+	8302	protein_coding	transcription elongation regulator 1 (CA150) [Source:MGI Symbol;Acc:MGI:1926421]	-
ENSMUSG00000031955	2539	2842	2831	2455	1728	1840	1854	2083	Bcar1	8	112437106	112470441	-	4547	protein_coding	breast cancer anti-estrogen resistance 1 [Source:MGI Symbol;Acc:MGI:108091]	-
ENSMUSG00000050965	2045	2425	2082	1837	2177	2065	2674	2863	Prkca	11	107824213	108234754	-	8992	protein_coding	protein kinase C, alpha [Source:MGI Symbol;Acc:MGI:97595]	-
ENSMUSG00000062397	1349	1574	1338	1069	3206	3344	2988	3294	Zfp706	15	36997271	37008017	-	4981	protein_coding	zinc finger protein 706 [Source:MGI Symbol;Acc:MGI:1915286]	-
ENSMUSG00000083327	1986	2963	1868	1957	2325	2607	1984	2460	Vcp-rs	X	103389435	103391840	-	2406	processed_pseudogene	valosin containing protein, related sequence [Source:MGI Symbol;Acc:MGI:894298]	-
ENSMUSG00000013593	2236	2373	2541	2223	2144	2249	2247	2133	Ndufs2	1	171062422	171078957	-	2313	protein_coding	NADH:ubiquinone oxidoreductase core subunit S2 [Source:MGI Symbol;Acc:MGI:2385112]	-
ENSMUSG00000030275	2327	2576	2809	2196	1844	1872	2122	2388	Etnk1	6	143112947	143178033	+	14151	protein_coding	ethanolamine kinase 1 [Source:MGI Symbol;Acc:MGI:1922570]	-
ENSMUSG00000019970	1780	2052	1376	1107	2771	2838	2688	3481	Sgk1	10	21758083	21875802	+	4903	protein_coding	serum/glucocorticoid regulated kinase 1 [Source:MGI Symbol;Acc:MGI:1340062]	-
ENSMUSG00000010608	2183	2287	2660	2256	2163	2120	2099	2286	Rbm25	12	83678010	83729897	+	17376	protein_coding	RNA binding motif protein 25 [Source:MGI Symbol;Acc:MGI:1914289]	-
ENSMUSG00000020496	1845	2309	1803	1523	2656	2948	2499	2468	Rnf187	11	58823114	58829742	-	1949	protein_coding	ring finger protein 187 [Source:MGI Symbol;Acc:MGI:1914224]	-
ENSMUSG00000038406	2192	2508	2271	2033	2027	2211	2424	2362	Scaf1	7	44652372	44665787	-	5930	protein_coding	SR-related CTD-associated factor 1 [Source:MGI Symbol;Acc:MGI:2141980]	-
ENSMUSG00000056536	1917	2049	2210	1942	2269	2200	2675	2734	Pign	1	105446147	105591402	-	13595	protein_coding	phosphatidylinositol glycan anchor biosynthesis, class N [Source:MGI Symbol;Acc:MGI:1351629]	-
ENSMUSG00000013787	2081	2427	2167	1990	2323	2159	2414	2428	Ehmt2	17	35117445	35133028	+	5489	protein_coding	euchromatic histone lysine N-methyltransferase 2 [Source:MGI Symbol;Acc:MGI:2148922]	-
ENSMUSG00000054717	1370	1552	1184	1049	2974	2789	3424	3644	Hmgb2	8	57964941	57969033	+	3003	protein_coding	high mobility group box 2 [Source:MGI Symbol;Acc:MGI:96157]	HMG
ENSMUSG00000097789	1953	2120	3071	2582	1459	1400	2488	2911	Gm2115	7	84178162	84232739	+	7340	protein_coding	predicted gene 2115 [Source:MGI Symbol;Acc:MGI:3780284]	-
ENSMUSG00000055670	2876	3268	3034	2653	1311	1321	1741	1768	Zzef1	11	72687052	72817946	+	16450	protein_coding	zinc finger, ZZ-type with EF hand domain 1 [Source:MGI Symbol;Acc:MGI:2444286]	-
ENSMUSG00000017548	1763	1989	1689	1445	2722	2648	2708	3006	Suz12	11	79883932	79924949	+	4945	protein_coding	SUZ12 polycomb repressive complex 2 subunit [Source:MGI Symbol;Acc:MGI:1261758]	-
ENSMUSG00000017765	2568	3040	3217	2722	1417	1557	1712	1736	Slc12a4	8	106670222	106692729	-	4279	protein_coding	solute carrier family 12, member 4 [Source:MGI Symbol;Acc:MGI:1309465]	-
ENSMUSG00000025511	2594	3088	2511	2204	1964	2064	1787	1742	Tspan4	7	141055153	141073340	+	2601	protein_coding	tetraspanin 4 [Source:MGI Symbol;Acc:MGI:1928097]	-
ENSMUSG00000024687	1728	1941	1846	1610	2529	2543	2868	2884	Osbp	19	11943305	11971476	+	4488	protein_coding	oxysterol binding protein [Source:MGI Symbol;Acc:MGI:97447]	-
ENSMUSG00000028955	2448	2694	2406	2030	2063	1994	2097	2196	Vamp3	4	151131757	151142420	-	2889	protein_coding	vesicle-associated membrane protein 3 [Source:MGI Symbol;Acc:MGI:1321389]	-
ENSMUSG00000038279	1800	1920	1678	1509	2722	2984	2699	2608	Nop2	6	125108872	125121716	+	2772	protein_coding	NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]	-
ENSMUSG00000040354	2210	2528	2186	1837	2407	2554	2081	2109	Mars1	10	127132090	127147655	-	3423	protein_coding	methionine-tRNA synthetase 1 [Source:MGI Symbol;Acc:MGI:1345633]	-
ENSMUSG00000006398	1947	2299	1501	1317	2328	2222	3197	3097	Cdc20	4	118290098	118294549	-	1868	protein_coding	cell division cycle 20 [Source:MGI Symbol;Acc:MGI:1859866]	-
ENSMUSG00000026880	2592	3140	3543	2939	1254	1204	1466	1766	Stom	2	35203998	35226988	-	2827	protein_coding	stomatin [Source:MGI Symbol;Acc:MGI:95403]	-
ENSMUSG00000064302	2380	2555	2797	2288	1708	1656	2172	2346	Clasp1	1	118316788	118540408	+	21844	protein_coding	CLIP associating protein 1 [Source:MGI Symbol;Acc:MGI:1923957]	-
ENSMUSG00000022350	1792	2095	2071	1772	2450	2656	2435	2627	Washc5	15	59203846	59246016	-	4244	protein_coding	WASH complex subunit 5 [Source:MGI Symbol;Acc:MGI:2146110]	-
ENSMUSG00000042331	2751	3174	3252	2719	1349	1336	1591	1722	Specc1	11	61847589	62113839	+	14840	protein_coding	sperm antigen with calponin homology and coiled-coil domains 1 [Source:MGI Symbol;Acc:MGI:2442356]	-
ENSMUSG00000018765	2090	2350	2302	2093	2183	2096	2351	2422	Fxr2	11	69523816	69544123	+	3766	protein_coding	fragile X mental retardation, autosomal homolog 2 [Source:MGI Symbol;Acc:MGI:1346074]	-
ENSMUSG00000033444	2373	2674	2741	2363	1778	1681	2111	2151	Specc1l	10	75047905	75148577	+	13265	protein_coding	sperm antigen with calponin homology and coiled-coil domains 1-like [Source:MGI Symbol;Acc:MGI:1921642]	-
ENSMUSG00000004056	2047	2329	1984	1827	2327	2371	2455	2527	Akt2	7	27290977	27340251	+	7131	protein_coding	thymoma viral proto-oncogene 2 [Source:MGI Symbol;Acc:MGI:104874]	-
ENSMUSG00000041852	1748	1997	1812	1534	2516	2515	2819	2912	Tcf20	15	82692637	82872073	-	8245	protein_coding	transcription factor 20 [Source:MGI Symbol;Acc:MGI:108399]	-
ENSMUSG00000038545	1716	2034	2015	1626	1959	2084	3207	3210	Cul7	17	46961263	46975290	+	7410	protein_coding	cullin 7 [Source:MGI Symbol;Acc:MGI:1913765]	-
ENSMUSG00000036241	2155	2535	2657	2125	1765	1880	2131	2590	Ube2r2	4	41135743	41193380	+	4189	protein_coding	ubiquitin-conjugating enzyme E2R 2 [Source:MGI Symbol;Acc:MGI:1914865]	-
ENSMUSG00000026867	2058	2292	2070	1881	2353	2314	2338	2531	Gapvd1	2	34564606	34645244	-	13748	protein_coding	GTPase activating protein and VPS9 domains 1 [Source:MGI Symbol;Acc:MGI:1913941]	-
ENSMUSG00000049553	1803	1960	1629	1382	2538	2571	2904	3031	Polr1a	6	71886037	71961919	+	11871	protein_coding	polymerase (RNA) I polypeptide A [Source:MGI Symbol;Acc:MGI:1096397]	-
ENSMUSG00000026600	2766	2974	2970	2595	1485	1556	1600	1863	Soat1	1	156252095	156301901	-	9791	protein_coding	sterol O-acyltransferase 1 [Source:MGI Symbol;Acc:MGI:104665]	-
ENSMUSG00000042292	2231	2506	2302	2057	1748	1832	2481	2642	Mrtfa	15	80896482	81074958	-	6421	protein_coding	myocardin related transcription factor A [Source:MGI Symbol;Acc:MGI:2384495]	-
ENSMUSG00000031885	1885	2152	2015	1518	2538	2429	2495	2759	Cbfb	8	105897306	105944621	+	3480	protein_coding	core binding factor beta [Source:MGI Symbol;Acc:MGI:99851]	CBF
ENSMUSG00000020430	1635	1899	1839	1581	2852	2849	2581	2539	Pes1	11	3913975	3930004	+	3024	protein_coding	pescadillo ribosomal biogenesis factor 1 [Source:MGI Symbol;Acc:MGI:1890613]	-
ENSMUSG00000040204	1367	1379	1472	1206	2659	2385	3623	3677	Pclaf	9	65797519	65810548	+	4813	protein_coding	PCNA clamp associated factor [Source:MGI Symbol;Acc:MGI:1915276]	-
ENSMUSG00000024515	2017	2373	2106	1780	2176	2192	2488	2636	Smad4	18	73772080	73836851	-	3712	protein_coding	SMAD family member 4 [Source:MGI Symbol;Acc:MGI:894293]	MH1
ENSMUSG00000079658	2051	2316	2156	1776	2326	2178	2423	2541	Eloc	1	16711949	16727266	-	3026	protein_coding	elongin C [Source:MGI Symbol;Acc:MGI:1915173]	-
ENSMUSG00000015759	2326	2502	2404	1855	1967	2201	2068	2429	Cnih1	14	47013024	47025868	-	1623	protein_coding	cornichon family AMPA receptor auxiliary protein 1 [Source:MGI Symbol;Acc:MGI:1277202]	-
ENSMUSG00000039959	2155	2396	2404	2025	1823	1866	2417	2657	Hip1	5	135435385	135573974	-	12961	protein_coding	huntingtin interacting protein 1 [Source:MGI Symbol;Acc:MGI:1099804]	-
ENSMUSG00000027035	2180	2438	2402	1997	1871	1830	2324	2700	Cers6	2	68691785	68944626	+	8875	protein_coding	ceramide synthase 6 [Source:MGI Symbol;Acc:MGI:2442564]	-
ENSMUSG00000032014	2630	3000	2776	2386	1627	1617	1893	1799	Oaf	9	43132532	43151208	-	2629	protein_coding	out at first homolog [Source:MGI Symbol;Acc:MGI:94852]	-
ENSMUSG00000036545	1879	2246	1645	1376	2921	2674	2425	2557	Adamts2	11	50492911	50698400	+	9336	protein_coding	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2 [Source:MGI Symbol;Acc:MGI:1347356]	-
ENSMUSG00000047414	2873	3166	4052	3381	857	910	1158	1318	Flrt2	12	95659000	95751989	+	7721	protein_coding	fibronectin leucine rich transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:3603594]	-
ENSMUSG00000036180	1985	2402	2325	1877	2058	2077	2476	2511	Gatad2a	8	70359726	70449034	-	5589	protein_coding	GATA zinc finger domain containing 2A [Source:MGI Symbol;Acc:MGI:2384585]	-
ENSMUSG00000021686	2198	2320	2542	2358	1816	1821	2287	2356	Ap3b1	13	94495468	94702825	+	4548	protein_coding	adaptor-related protein complex 3, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1333879]	-
ENSMUSG00000053819	2317	2625	2864	2338	1741	1744	1804	2259	Camk2d	3	126389951	126639975	+	22493	protein_coding	calcium/calmodulin-dependent protein kinase II, delta [Source:MGI Symbol;Acc:MGI:1341265]	-
ENSMUSG00000025027	2172	2570	2376	1947	1846	2122	2216	2443	Xpnpep1	19	52920357	53028645	-	9234	protein_coding	X-prolyl aminopeptidase (aminopeptidase P) 1, soluble [Source:MGI Symbol;Acc:MGI:2180003]	-
ENSMUSG00000029763	2505	2854	4551	3667	808	825	1219	1250	Exoc4	6	33226020	33950914	+	12640	protein_coding	exocyst complex component 4 [Source:MGI Symbol;Acc:MGI:1096376]	-
ENSMUSG00000029836	1525	1752	1414	1153	2900	2912	2918	3098	Cbx3	6	51447340	51460684	+	5992	protein_coding	chromobox 3 [Source:MGI Symbol;Acc:MGI:108515]	-
ENSMUSG00000034160	1871	2242	2235	1824	2272	2282	2134	2791	Ogt	X	100683666	100727957	+	8045	protein_coding	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase) [Source:MGI Symbol;Acc:MGI:1339639]	-
ENSMUSG00000107176	1718	1996	2273	1689	2557	2720	2203	2486	Gm9794	6	66852305	66852727	-	423	processed_pseudogene	predicted pseudogene 9794 [Source:MGI Symbol;Acc:MGI:3642653]	-
ENSMUSG00000034595	2741	3116	2845	2608	1504	1534	1607	1677	Ppp1r18	17	36176485	36186488	+	4317	protein_coding	protein phosphatase 1, regulatory subunit 18 [Source:MGI Symbol;Acc:MGI:1923698]	-
ENSMUSG00000040043	2290	2493	2429	1961	2004	2130	2027	2283	Rbms2	10	127967427	128016166	-	4484	protein_coding	RNA binding motif, single stranded interacting protein 2 [Source:MGI Symbol;Acc:MGI:1861776]	-
ENSMUSG00000051048	3199	3575	3279	2798	1125	1055	1272	1306	P4ha3	7	99934727	99968906	+	3135	protein_coding	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III [Source:MGI Symbol;Acc:MGI:2444049]	-
ENSMUSG00000031532	2515	2818	2945	2534	1561	1545	1964	1723	Saraf	8	34621717	34637999	+	2965	protein_coding	store-operated calcium entry-associated regulatory factor [Source:MGI Symbol;Acc:MGI:1915137]	-
